Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20221105TXDAF,11,5,2022,05-11-22,David K Sellars Elementary,0,1,1,0,Fall,Forest Hill,TX,Elementary,Inside School Building,Inside School Building,No,1,Accidental,Neither,
20221104KYVAL,11,4,2022,04-11-22,Valley High School,0,0,0,0,Fall,Louisville,KY,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,0
20221103GASHS,11,3,2022,03-11-22,Shuman Elementary School,0,1,1,0,Fall,Savana,GA,Elementary,Front of School,Outside on School Property,No,1,,,
20221102DCMCW,11,2,2022,02-11-22,MacFarland Middle School,0,0,0,0,Fall,Washington,DC,Middle,Parking Lot,Outside on School Property,Yes,1,,,99
20221029TXAVA,10,29,2022,29-10-22,Avondale Elementary School,0,1,1,0,Fall,Amarillo,TX,Elementary,Playground,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20221029COCRH,10,29,2022,29-10-22,Cresthill Middle School,0,0,0,0,Fall,Highlands Ranch,CO,Middle,Football Field/Track,Outside on School Property,No,1,Accidental,Neither,1
20221028TXROR,10,28,2022,28-10-22,Rowlett High School,0,0,0,0,Fall,Rowlett,TX,High,Bathroom,Inside School Building,No,1,Escalation of Dispute,Victims Targeted,0
20221028NCWAT,10,28,2022,28-10-22,Wallace Rose Hill High School,0,0,0,0,Fall,Teachey,NC,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20221028ARROR,10,28,2022,28-10-22,Rogers School District Bus,0,0,0,0,Fall,Rogers,AR,K-12,School Bus,School Bus,Yes,1,Intentional Property Damage,Random Shooting,99
20221026TXUTU,10,26,2022,26-10-22,Utopia High School,0,0,0,0,Fall,Utopia,TX,High,Inside School Building,Inside School Building,Yes,1,Accidental,Neither,1
20221026ILMIW,10,26,2022,26-10-22,Miguel Juarez Middle School,0,1,1,0,Fall,Waukegan,IL,Middle,Field (General),Outside on School Property,Yes,1,,Victims Targeted,5
20221025PAPAP,10,25,2022,25-10-22,Passport Academy Charter School,0,0,0,0,Fall,Pittsburgh,PA,Elementary,Front of School,Outside on School Property,Yes,1,,,2
20221025NYTOS,10,25,2022,25-10-22,Totten High School,0,1,1,0,Fall,Staten Island,NY,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Both,7
20221024MOCES,10,24,2022,24-10-22,Central Visual and Performing Arts High,2,7,9,1,Fall,St. Louis,MO,High,Inside School Building,Inside School Building,Yes,14,Indiscriminate Shooting,Random Shooting,99
20221022OHDUC,10,22,2022,22-10-22,Duxberry Park Alternative Elementary School,0,1,1,0,Fall,Columbus,OH,Elementary,Parking Lot,Outside on School Property,No,1,,Both,99
20221022ILCHC,10,22,2022,22-10-22,Chalmers Elementary School,1,1,2,0,Fall,Chicago,IL,Elementary,Playground,Outside on School Property,No,1,Drive-by Shooting,Both,99
20221021OHSHS,10,21,2022,21-10-22,Shaker Heights High School,0,1,1,0,Fall,Shaker Heights,OH,High,Front of School,Outside on School Property,Yes,1,Officer-Involved Shooting,Victims Targeted,99
20221021CAGRS,10,21,2022,21-10-22,Grant Union High School,1,0,1,0,Fall,Sacramento,CA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,99
20221020PAPAP,10,20,2022,20-10-22,Parkway West High School,0,1,1,0,Fall,Philadelphia,PA,High,School Bus,School Bus,Yes,1,,Victims Targeted,99
20221020COCAD,10,20,2022,20-10-22,Castro Elementary School,0,0,0,0,Fall,Denver,CO,Elementary,Field (General),Outside on School Property,No,1,,Neither,0
20221019TNROR,10,19,2022,19-10-22,Rockvale Middle School,0,1,1,0,Fall,Rockvale,TN,Middle,Outside on School Property,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,1
20221018ORJEP,10,18,2022,18-10-22,Jefferson High School,0,2,2,0,Fall,Portland,OR,High,Beside Building,Outside on School Property,Yes,1,Drive-by Shooting,Both,12
20221018NVSUL,10,18,2022,18-10-22,Sunrise Mountain High School,1,0,1,0,Fall,Las Vegas,NV,High,Parking Lot,Outside on School Property,No,1,,Victims Targeted,
20221017FLORT,10,17,2022,17-10-22,Orange Grove Magnet Middle School,0,0,0,0,Fall,Tampa,FL,Middle,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,99
20221017CAWIS,10,17,2022,17-10-22,Willow Glen Middle School,0,0,0,0,Fall,San Jose,CA,Middle,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Random Shooting,99
20221016VAFAR,10,16,2022,16-10-22,Fairfield Court Elementary School,0,3,3,0,Fall,Richmond,VA,Elementary,Front of School,Outside on School Property,No,1,,,99
20221014VAWER,10,14,2022,14-10-22,Westover Hills Elementary School,,,,,,,,,,,,,,,
;1;1;2;0;Fall;Richmond;VA;Elementary;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;99,,,,,,,,,,,,,,,,,,,,
20221014TNRIM,10,14,2022,14-10-22,Riverdale High School,0,0,0,0,Fall,Murfreesboro,TN,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20221014NCJAG,10,14,2022,14-10-22,James B. Dudley High School,0,1,1,0,Fall,Greensboro,NC,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20221014LAJHA,10,14,2022,14-10-22,J.H. Williams Middle School,0,0,0,0,Fall,Abbeville,LA,Middle,Front of School,Outside on School Property,No,1,,,99
20221014LABOB,10,14,2022,14-10-22,Bogalusa High School,0,0,0,1,Fall,Bogalusa,LA,High,Football Field/Track,Outside on School Property,No,1,,,18
20221013TXJOD,10,13,2022,13-10-22,John W Carpenter Elementary School,0,0,0,0,Fall,Dallas,TX,Elementary,Cafeteria,Inside School Building,Yes,1,Accidental,Neither,1
20221013NYSCB,10,13,2022,13-10-22,School Bus,0,1,1,0,Fall,Brooklyn,NY,Other,School Bus,School Bus,Yes,1,,Victims Targeted,99
20221012NCCAC,10,12,2022,12-10-22,Cary High School,0,0,0,0,Fall,Cary,NC,High,Bathroom,Outside on School Property,Yes,1,Accidental,,1
20221011ORREP,10,11,2022,11-10-22,Reynolds High School,0,0,0,0,Fall,Portland,OR,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,,99
20221011KSSAS,10,11,2022,11-10-22,Salina South High School,0,0,0,0,Fall,Salina,KS,High,Parking Lot,Outside on School Property,Yes,1,,,1
20221010WIJAM,10,10,2022,10-10-22,James Madison Academic Campus,0,1,1,0,Fall,Milwaukee,WI,High,Front of School,Outside on School Property,Yes,1,,,5
20221009MAWAA,10,9,2022,09-10-22,Walton Elementary School,0,1,1,0,Fall,Auburn,ME,Elementary,Beside Building,Outside on School Property,No,1,,,
20221008MOJCK,10,8,2022,08-10-22,J. C. Harmon High School,0,0,0,0,Fall,Kansas City,KS,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,99
20221007OHWHT,10,7,2022,07-10-22,Whitmer High School,0,3,3,0,Fall,Toledo,OH,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,12
20221007NCJHG,10,7,2022,07-10-22,J. H. Rose High School,0,1,1,0,Fall,Greenville,NC,High,Football Field/Track,Outside on School Property,No,1,,,99
20221007MIBAB,10,7,2022,07-10-22,Battle Creek High School,0,0,0,0,Fall,Battle Creek,MI,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,,6
20221007AZCAP,10,7,2022,07-10-22,Carl Hayden Community High School,0,0,0,0,Fall,Phoenix,AZ,High,Football Field/Track,Outside on School Property,No,1,,,99
20221006OHMAC,10,6,2022,06-10-22,Marion-Franklin High School,0,0,0,0,Fall,Columbus,OH,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20221004NCPIS,10,4,2022,04-10-22,Pinecrest High School,0,0,0,0,Fall,Southern Pine,NC,High,School Bus,School Bus,Yes,1,Accidental,Neither,
20221004MAJB,10,4,2022,04-10-22,Jeremiah Burke High School,0,1,1,0,Fall,Boston,MA,High,Front of School,Outside on School Property,Yes,1,,Victims Targeted,
20221003MIOXO,10,3,2022,03-10-22,Oxford Middle School,0,0,0,0,Fall,Oxford,MI,Middle,Bathroom,Inside School Building,Yes,1,Accidental,Neither,1
20221001CACOO,10,1,2022,01-10-22,Colony High School,0,1,1,0,Fall,Ontario,CA,High,Football Field/Track,Outside on School Property,No,1,,Victims Targeted,99
20220930OKMCT,9,30,2022,30-09-22,McLain High School,1,3,4,0,Fall,Tulsa,OK,High,Football Field/Track,Outside on School Property,No,1,,,99
20220930NYNEN,9,30,2022,30-09-22,Newburgh Free Academy,0,3,3,0,Fall,Newburgh,NY,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,5
20220928LASEB,9,28,2022,28-09-22,Second Chance Academy,0,0,0,0,Fall,Baton Rouge,LA,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Neither,99
20220928CARUO,9,28,2022,28-09-22,Rudsdale Continuation High School,1,5,6,0,Fall,Oakland,CA,High,Inside School Building,Inside School Building,Yes,,Escalation of Dispute,Both,30
20220927TXHGD,9,27,2022,27-09-22,H. Grady Spruce High School,0,1,1,0,Fall,Dallas,TX,High,Front of School,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,99
20220927PAROP,9,27,2022,27-09-22,Roxborough High School,1,4,5,0,Fall,Philadelphia,PA,High,Football Field/Track,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,61
20220926GAVAV,9,26,2022,26-09-22,Valdosta City Schools Bus,0,1,1,0,Fall,Valdosta,GA,High,School Bus,School Bus,Yes,1,,Victims Targeted,2
20220923WIROM,9,23,2022,23-09-22,Roosevelt Middle School,0,1,1,0,Fall,Milwaukee,WI,Middle,Front of School,Outside on School Property,No,1,,Victims Targeted,
20220923PAWEP,9,23,2022,23-09-22,West Philadelphia High School,0,0,0,0,Fall,Philadelphia,PA,High,Football Field/Track,Outside on School Property,No,1,,,99
20220923MNRIM,9,23,2022,23-09-22,Richfield High School,0,2,2,0,Fall,Richfield,MN,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,5
20220923DEAPM,9,23,2022,23-09-22,Appoquinimink High School,0,2,2,0,Fall,Middletown,DE,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20220923CANOC,9,23,2022,23-09-22,North Monterey County High School,0,1,1,0,Fall,Castroville,CA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220922AZMOP,9,22,2022,22-09-22,Mountain View Elementary School,0,0,0,0,Fall,Phoenix,AZ,Elementary,Front of School,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,0
20220921INJAS,9,21,2022,21-09-22,Jackson Middle School,0,0,0,0,Fall,South Bend,IN,Middle,School Bus,School Bus,Yes,1,Accidental,Neither,1
20220920MNMAM,9,20,2022,20-09-22,Mankato West High School,0,0,0,1,Fall,Mankoto,MN,High,Parking Lot,Outside on School Property,Yes,1,Suicide/Attempted,Victims Targeted,1
20220920NYINB,9,20,2022,20-09-22,Intermediate School 278,0,0,0,0,Fall,Brooklyn,NY,Middle,Playground,Outside on School Property,Yes,1,Suicide/Attempted,Victims Targeted,1
20220919LALAN,9,19,2022,19-09-22,Laureate Academy Charter School,0,0,0,0,Fall,New Orleans,LA,K-8,School Bus,School Bus,Yes,1,Accidental,Neither,1
20220919FLTRS,9,19,2022,19-09-22,Treasure Coast Classical Academy,0,0,0,0,Fall,Stuart,FL,Elementary,Office,Inside School Building,Yes,1,Accidental,Neither,1
20220917GAJOA,9,17,2022,17-09-22,Josey High School,0,2,2,0,Fall,Augusta,GA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,99
20220916NYPSN,9,16,2022,16-09-22,P.S. 77 Lower Lab School,0,0,0,0,Fall,New York,NY,Elementary,Playground,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220916GALAA,9,16,2022,16-09-22,Laney Walker High School,0,0,0,0,Fall,Augusta,GA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220914PACON,9,14,2022,14-09-22,Council Rock North High School,0,0,0,0,Fall,Newton,PA,High,School Bus,School Bus,Yes,1,,,1
20220913UTBOB,9,13,2022,13-09-22,Bountiful High School,0,0,0,0,Fall,Bountiful,UT,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,1
20220913MIJAJ,9,13,2022,13-09-22,Jackson Middle School,0,0,0,0,Fall,Jackson,MI,Middle,Football Field/Track,Outside on School Property,No,1,,,99
20220913MDOXO,9,13,2022,13-09-22,Oxon Hill High School,0,1,1,0,Fall,Oxon Hill,MD,High,Beside Building,Outside on School Property,No,1,,,
20220913CAVAV,9,13,2022,13-09-22,Vallejo High School,0,1,1,0,Fall,Vallejo,CA,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Both,99
20220909WIWIR,9,9,2022,09-09-22,William Horlick High School,0,1,1,0,Fall,Racine,WI,High,Football Field/Track,Outside on School Property,No,1,,,10
20220909WIMIM,9,9,2022,09-09-22,Milwaukee School Bus,0,0,0,0,Fall,Milwaukee,WI,High,School Bus,School Bus,Yes,1,Drive-by Shooting,Both,99
20220908LAJHA,9,8,2022,08-09-22,J. H. Williams Middle School,0,0,0,0,Fall,Abbeville,LA,Middle,Outside on School Property,Outside on School Property,No,1,,,2
20220907WIBAM,9,7,2022,07-09-22,Barack Obama High School,0,0,0,0,Fall,Milwaukee,WI,High,Outside on School Property,Outside on School Property,,2,Drive-by Shooting,Random Shooting,32
20220907OHBEB,9,7,2022,07-09-22,Beavercreek High School,0,0,0,0,Fall,Beavercreek,OH,High,Football Field/Track,Outside on School Property,No,1,Accidental,Neither,99
20220907MDCAB,9,7,2022,07-09-22,Carver Vocational Technical High School,0,1,1,0,Fall,Baltimore,MD,High,Front of School,Off School Property,Yes,1,,Random Shooting,99
20220906IANOS,9,6,2022,06-09-22,North Middle School,0,0,0,0,Fall,Sioux City,IA,Middle,Football Field/Track,Outside on School Property,Yes,1,Drive-by Shooting,Random Shooting,99
20220904FLBOL,9,4,2022,04-09-22,Boyd H. Anderson High School,0,4,4,0,Fall,Lauderdale Lakes,FL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20220902MDMEB,9,2,2022,02-09-22,Mergenthaler Vocational-Technical High School,1,0,1,0,Fall,Baltimore,MD,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,99
20220902INJEL,9,2,2022,02-09-22,Jeffersonville High School,0,0,0,0,Fall,Jeffersonville,IN,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,0
20220831PAFRP,8,31,2022,31-08-22,Frances E. Willard Elementary School,0,3,3,0,Summer,Philadelphia,PA,Elementary,Playground,Outside on School Property,No,1,,Both,99
20220831NMDEA,8,31,2022,31-08-22,Del Norte High School,0,0,0,0,Summer,Albuquerque,NM,High,Parking Lot,Outside on School Property,Yes,1,,,5
20220831DCIDW,8,31,2022,31-08-22,IDEA Public Charter School,0,2,2,0,Summer,Washington,DC,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,99
20220829CAMAO,8,29,2022,29-08-22,Madison Park Academy,0,1,1,0,Summer,Oakland,CA,06-dic,Basketball Court,Outside on School Property,Yes,1,Accidental,Random Shooting,1
20220827MONOS,8,27,2022,27-08-22,Normandy High School,0,0,0,0,Summer,St. Louis,MO,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220826OHGAC,8,26,2022,26-08-22,Garfield Heights High School,0,0,0,0,Summer,Cleveland,OH,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220823OHINC,8,23,2022,23-08-22,Indian Springs Elementary School,0,0,0,0,Summer,Columbus,OH,Elementary,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,99
20220823OHART,8,23,2022,23-08-22,Arlington Elementary School,0,0,0,0,Summer,Toledo,OH,Elementary,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Neither,1
20220819TNWEC,8,19,2022,19-08-22,West Creek High School,0,0,0,0,Summer,Clarksville,TN,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,Both,99
20220819OHGRG,8,19,2022,19-08-22,Groveport Madison High School,0,0,0,0,Summer,Groveport,OH,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,6
20220819LAAKN,8,19,2022,19-08-22,Akili Academy of New Orleans,0,0,0,0,Summer,New Orleans,LA,K-8,School Bus,School Bus,Yes,1,Escalation of Dispute,Victims Targeted,0
20220818FLLER,8,18,2022,18-08-22,Lennard High School,0,0,0,0,Summer,Ruskin,FL,High,Parking Lot,Outside on School Property,Yes,1,Accidental,Neither,1
20220816TXPOB,8,16,2022,16-08-22,Porter Early College High School,0,0,0,0,Summer,Brownsville,TX,High,Parking Lot,Outside on School Property,Yes,1,Drive-by Shooting,Neither,99
20220815CALIS,8,15,2022,15-08-22,Lincoln High School,0,0,0,0,Summer,Stockton,CA,High,Courtyard,Outside on School Property,Yes,1,Escalation of Dispute,,0
20220813ARMAL,8,13,2022,13-08-22,Mabelvale Elementary School,0,0,0,0,Summer,Little Rock,AR,Elementary,Front of School,Outside on School Property,No,1,,,5
20220812MISUG,8,12,2022,12-08-22,Southeast Career Pathways,0,0,0,0,Summer,Grand Rapids,MI,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Both,11
20220812CASIV,8,12,2022,12-08-22,Silverado High School,0,0,0,0,Summer,Victorville,CA,High,Parking Lot,Outside on School Property,No,1,,,5
20220811GAUCB,8,11,2022,11-08-22,Union County Primary School,0,0,0,0,Summer,Blairsville,GA,Elementary,Parking Lot,Outside on School Property,Yes,1,Intentional Property Damage,Neither,99
20220810GAMCA,8,10,2022,10-08-22,McDonough High School,0,0,0,0,Summer,McDonough,GA,High,Gym,Inside School Building,Yes,1,Accidental,Neither,1
20220809PACHP,8,9,2022,08-08-22,Charles B. Warring Elementary School,1,1,2,0,Summer,Poughkeepsie,NY,Elementary,Front of School,Outside on School Property,No,1,,,
20220805MATHL,8,5,2022,05-08-22,Thurgood Marshall Middle School,0,0,0,0,Summer,Lynn,MA,Middle,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,3
20220805GAJOJ,8,5,2022,05-08-22,Johnson County High School,0,0,0,0,Summer,Johnson County,GA,High,Football Field/Track,Outside on School Property,No,1,,Neither,12
20220803PALEP,8,3,2022,03-08-22,Lewis Elkin Elementary School,1,1,2,0,Summer,Philadelphia,PA,Elementary,Playground,Outside on School Property,No,1,,Victims Targeted,16
20220731CAOAO,7,31,2022,31-07-22,Oakland Technical High School,0,3,3,0,Summer,Oakland,CA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20220730NYRHH,7,30,2022,30-07-22,Rhodes Academy,0,0,0,0,Summer,Hempstead,NY,Elementary,Classroom,Outside on School Property,No,1,,Neither,99
20220729INCOS,7,29,2022,29-07-22,Coquillard Elementary School,0,0,0,1,Summer,South Bend,IN,Elementary,Field (General),Outside on School Property,No,40,Suicide/Attempted,Victims Targeted,
20220728KSMOG,7,28,2022,28-07-22,Moonlight Elementary School,0,0,0,0,Summer,Gardner,KS,Elementary,Outside on School Property,Outside on School Property,No,1,Suicide/Attempted,Victims Targeted,1
20220726TXCOC,7,26,2022,26-07-22,College Station High School,0,0,0,0,Summer,College Station,TX,High,Parking Lot,Outside on School Property,No,1,,,99
20220726PALAL,7,26,2022,26-07-22,Lake Lehman High School,0,0,0,0,Summer,Lehman,PA,High,Gym,Outside on School Property,No,1,Drive-by Shooting,Neither,99
20220725NYBRB,7,25,2022,25-07-22,X480 Bronx Regional High School,0,2,2,0,Summer,Bronx,NY,High,Basketball Court,Outside on School Property,No,1,Drive-by Shooting,Both,99
20220720CAJOV,7,20,2022,20-07-22,John Finney High School,0,0,0,0,Summer,Vallejo,CA,High,Field (General),Outside on School Property,Yes,1,,,99
20220716NYCLS,7,16,2022,16-07-22,Clary Middle School,0,0,0,0,Summer,Syracuse,NY,Middle,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20220716GAAPF,7,16,2022,16-07-22,A. Philip Randolph Elementary School,0,1,1,0,Summer,Fulton,GA,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
