Incident_ID;Month;Day;Year;Date;School;Victims_Killed;Victims_Wounded;Number_Victims;Shooter_Killed;Quarter;City;State;School_Level;Location;Location_Type;During_Classes;Duration_min;Situation;Targets;Shots_Fired
20220930OKMCT;9;30;2022;30-09-2022;McLain High School;1;3;4;0;Fall;Tulsa;OK;High;Football Field/Track;Outside on School Property;No;1;;;99
20220930NYNEN;9;30;2022;30-09-2022;Newburgh Free Academy;0;3;3;0;Fall;Newburgh;NY;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Both;5
20220928LASEB;9;28;2022;28-09-2022;Second Chance Academy;0;0;0;0;Fall;Baton Rouge;LA;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Neither;99
20220928CARUO;9;28;2022;28-09-2022;Rudsdale Continuation High School;1;5;6;0;Fall;Oakland;CA;High;Inside School Building;Inside School Building;Yes;;Escalation of Dispute;Both;30
20220927TXHGD;9;27;2022;27-09-2022;H. Grady Spruce High School;0;1;1;0;Fall;Dallas;TX;High;Front of School;Outside on School Property;No;1;Drive-by Shooting;Victims Targeted;99
20220927PAROP;9;27;2022;27-09-2022;Roxborough High School;1;4;5;0;Fall;Philadelphia;PA;High;Football Field/Track;Outside on School Property;No;1;Drive-by Shooting;Victims Targeted;61
20220926GAVAV;9;26;2022;26-09-2022;Valdosta City Schools Bus;0;1;1;0;Fall;Valdosta;GA;High;School Bus;School Bus;Yes;1;;Victims Targeted;2
20220923WIROM;9;23;2022;23-09-2022;Roosevelt Middle School;0;1;1;0;Fall;Milwaukee;WI;Middle;Front of School;Outside on School Property;No;1;;Victims Targeted;
20220923PAWEP;9;23;2022;23-09-2022;West Philadelphia High School;0;0;0;0;Fall;Philadelphia;PA;High;Football Field/Track;Outside on School Property;No;1;;;99
20220923MNRIM;9;23;2022;23-09-2022;Richfield High School;0;2;2;0;Fall;Richfield;MN;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;5
20220923DEAPM;9;23;2022;23-09-2022;Appoquinimink High School;0;2;2;0;Fall;Middletown;DE;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220923CANOC;9;23;2022;23-09-2022;North Monterey County High School;0;1;1;0;Fall;Castroville;CA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220922AZMOP;9;22;2022;22-09-2022;Mountain View Elementary School;0;0;0;0;Fall;Phoenix;AZ;Elementary;Front of School;Outside on School Property;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;0
20220921INJAS;9;21;2022;21-09-2022;Jackson Middle School;0;0;0;0;Fall;South Bend;IN;Middle;School Bus;School Bus;Yes;1;Accidental;Neither;1
20220920MNMAM;9;20;2022;20-09-2022;Mankato West High School;0;0;0;1;Fall;Mankoto;MN;High;Parking Lot;Outside on School Property;Yes;1;Suicide/Attempted;Victims Targeted;1
20220920NYINB;9;20;2022;20-09-2022;Intermediate School 278;0;0;0;0;Fall;Brooklyn;NY;Middle;Playground;Outside on School Property;Yes;1;Suicide/Attempted;Victims Targeted;1
20220919LALAN;9;19;2022;19-09-2022;Laureate Academy Charter School;0;0;0;0;Fall;New Orleans;LA;K-8;School Bus;School Bus;Yes;1;Accidental;Neither;1
20220919FLTRS;9;19;2022;19-09-2022;Treasure Coast Classical Academy;0;0;0;0;Fall;Stuart;FL;Elementary;Office;Inside School Building;Yes;1;Accidental;Neither;1
20220917GAJOA;9;17;2022;17-09-2022;Josey High School;0;2;2;0;Fall;Augusta;GA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220916NYPSN;9;16;2022;16-09-2022;P.S. 77 Lower Lab School;0;0;0;0;Fall;New York;NY;Elementary;Playground;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220916GALAA;9;16;2022;16-09-2022;Laney Walker High School;0;0;0;0;Fall;Augusta;GA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220914PACON;9;14;2022;14-09-2022;Council Rock North High School;0;0;0;0;Fall;Newton;PA;High;School Bus;School Bus;Yes;1;;;1
20220913UTBOB;9;13;2022;13-09-2022;Bountiful High School;0;0;0;0;Fall;Bountiful;UT;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;1
20220913MIJAJ;9;13;2022;13-09-2022;Jackson Middle School;0;0;0;0;Fall;Jackson;MI;Middle;Football Field/Track;Outside on School Property;No;1;;;99
20220913MDOXO;9;13;2022;13-09-2022;Oxon Hill High School;0;1;1;0;Fall;Oxon Hill;MD;High;Beside Building;Outside on School Property;No;1;;;
20220913CAVAV;9;13;2022;13-09-2022;Vallejo High School;0;1;1;0;Fall;Vallejo;CA;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Both;99
20220909WIWIR;9;9;2022;09-09-2022;William Horlick High School;0;1;1;0;Fall;Racine;WI;High;Football Field/Track;Outside on School Property;No;1;;;10
20220909WIMIM;9;9;2022;09-09-2022;Milwaukee School Bus;0;0;0;0;Fall;Milwaukee;WI;High;School Bus;School Bus;Yes;1;Drive-by Shooting;Both;99
20220908LAJHA;9;8;2022;08-09-2022;J. H. Williams Middle School;0;0;0;0;Fall;Abbeville;LA;Middle;Outside on School Property;Outside on School Property;No;1;;;2
20220907WIBAM;9;7;2022;07-09-2022;Barack Obama High School;0;0;0;0;Fall;Milwaukee;WI;High;Outside on School Property;Outside on School Property;;2;Drive-by Shooting;Random Shooting;32
20220907OHBEB;9;7;2022;07-09-2022;Beavercreek High School;0;0;0;0;Fall;Beavercreek;OH;High;Football Field/Track;Outside on School Property;No;1;Accidental;Neither;99
20220907MDCAB;9;7;2022;07-09-2022;Carver Vocational Technical High School;0;1;1;0;Fall;Baltimore;MD;High;Front of School;Off School Property;Yes;1;;Random Shooting;99
20220906IANOS;9;6;2022;06-09-2022;North Middle School;0;0;0;0;Fall;Sioux City;IA;Middle;Football Field/Track;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;99
20220904FLBOL;9;4;2022;04-09-2022;Boyd H. Anderson High School;0;4;4;0;Fall;Lauderdale Lakes;FL;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220902MDMEB;9;2;2022;02-09-2022;Mergenthaler Vocational-Technical High School;1;0;1;0;Fall;Baltimore;MD;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;99
20220902INJEL;9;2;2022;02-09-2022;Jeffersonville High School;0;0;0;0;Fall;Jeffersonville;IN;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;0
20220831PAFRP;8;31;2022;31-08-2022;Frances E. Willard Elementary School;0;3;3;0;Summer;Philadelphia;PA;Elementary;Playground;Outside on School Property;No;1;;Both;99
20220831NMDEA;8;31;2022;31-08-2022;Del Norte High School;0;0;0;0;Summer;Albuquerque;NM;High;Parking Lot;Outside on School Property;Yes;1;;;5
20220831DCIDW;8;31;2022;31-08-2022;IDEA Public Charter School;0;2;2;0;Summer;Washington;DC;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;99
20220829CAMAO;8;29;2022;29-08-2022;Madison Park Academy;0;1;1;0;Summer;Oakland;CA;06-dic;Basketball Court;Outside on School Property;Yes;1;Accidental;Random Shooting;1
20220827MONOS;8;27;2022;27-08-2022;Normandy High School;0;0;0;0;Summer;St. Louis;MO;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220826OHGAC;8;26;2022;26-08-2022;Garfield Heights High School;0;0;0;0;Summer;Cleveland;OH;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220823OHINC;8;23;2022;23-08-2022;Indian Springs Elementary School;0;0;0;0;Summer;Columbus;OH;Elementary;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;99
20220823OHART;8;23;2022;23-08-2022;Arlington Elementary School;0;0;0;0;Summer;Toledo;OH;Elementary;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Neither;1
20220819TNWEC;8;19;2022;19-08-2022;West Creek High School;0;0;0;0;Summer;Clarksville;TN;High;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Both;99
20220819OHGRG;8;19;2022;19-08-2022;Groveport Madison High School;0;0;0;0;Summer;Groveport;OH;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;6
20220819LAAKN;8;19;2022;19-08-2022;Akili Academy of New Orleans;0;0;0;0;Summer;New Orleans;LA;K-8;School Bus;School Bus;Yes;1;Escalation of Dispute;Victims Targeted;0
20220818FLLER;8;18;2022;18-08-2022;Lennard High School;0;0;0;0;Summer;Ruskin;FL;High;Parking Lot;Outside on School Property;Yes;1;Accidental;Neither;1
20220816TXPOB;8;16;2022;16-08-2022;Porter Early College High School;0;0;0;0;Summer;Brownsville;TX;High;Parking Lot;Outside on School Property;Yes;1;Drive-by Shooting;Neither;99
20220815CALIS;8;15;2022;15-08-2022;Lincoln High School;0;0;0;0;Summer;Stockton;CA;High;Courtyard;Outside on School Property;Yes;1;Escalation of Dispute;;0
20220813ARMAL;8;13;2022;13-08-2022;Mabelvale Elementary School;0;0;0;0;Summer;Little Rock;AR;Elementary;Front of School;Outside on School Property;No;1;;;5
20220812MISUG;8;12;2022;12-08-2022;Southeast Career Pathways;0;0;0;0;Summer;Grand Rapids;MI;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Both;11
20220812CASIV;8;12;2022;12-08-2022;Silverado High School;0;0;0;0;Summer;Victorville;CA;High;Parking Lot;Outside on School Property;No;1;;;5
20220811GAUCB;8;11;2022;11-08-2022;Union County Primary School;0;0;0;0;Summer;Blairsville;GA;Elementary;Parking Lot;Outside on School Property;Yes;1;Intentional Property Damage;Neither;99
20220810GAMCA;8;10;2022;10-08-2022;McDonough High School;0;0;0;0;Summer;McDonough;GA;High;Gym;Inside School Building;Yes;1;Accidental;Neither;1
20220809PACHP;8;9;2022;08-08-2022;Charles B. Warring Elementary School;1;1;2;0;Summer;Poughkeepsie;NY;Elementary;Front of School;Outside on School Property;No;1;;;
20220805MATHL;8;5;2022;05-08-2022;Thurgood Marshall Middle School;0;0;0;0;Summer;Lynn;MA;Middle;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;3
20220805GAJOJ;8;5;2022;05-08-2022;Johnson County High School;0;0;0;0;Summer;Johnson County;GA;High;Football Field/Track;Outside on School Property;No;1;;Neither;12
20220803PALEP;8;3;2022;03-08-2022;Lewis Elkin Elementary School;1;1;2;0;Summer;Philadelphia;PA;Elementary;Playground;Outside on School Property;No;1;;Victims Targeted;16
20220731CAOAO;7;31;2022;31-07-2022;Oakland Technical High School;0;3;3;0;Summer;Oakland;CA;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220730NYRHH;7;30;2022;30-07-2022;Rhodes Academy;0;0;0;0;Summer;Hempstead;NY;Elementary;Classroom;Outside on School Property;No;1;;Neither;99
20220729INCOS;7;29;2022;29-07-2022;Coquillard Elementary School;0;0;0;1;Summer;South Bend;IN;Elementary;Field (General);Outside on School Property;No;40;Suicide/Attempted;Victims Targeted;
20220728KSMOG;7;28;2022;28-07-2022;Moonlight Elementary School;0;0;0;0;Summer;Gardner;KS;Elementary;Outside on School Property;Outside on School Property;No;1;Suicide/Attempted;Victims Targeted;1
20220726TXCOC;7;26;2022;26-07-2022;College Station High School;0;0;0;0;Summer;College Station;TX;High;Parking Lot;Outside on School Property;No;1;;;99
20220726PALAL;7;26;2022;26-07-2022;Lake Lehman High School;0;0;0;0;Summer;Lehman;PA;High;Gym;Outside on School Property;No;1;Drive-by Shooting;Neither;99
20220725NYBRB;7;25;2022;25-07-2022;X480 Bronx Regional High School;0;2;2;0;Summer;Bronx;NY;High;Basketball Court;Outside on School Property;No;1;Drive-by Shooting;Both;99
20220720CAJOV;7;20;2022;20-07-2022;John Finney High School;0;0;0;0;Summer;Vallejo;CA;High;Field (General);Outside on School Property;Yes;1;;;99
20220716NYCLS;7;16;2022;16-07-2022;Clary Middle School;0;0;0;0;Summer;Syracuse;NY;Middle;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220716GAAPF;7;16;2022;16-07-2022;A. Philip Randolph Elementary School;0;1;1;0;Summer;Fulton;GA;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220629CABUA;6;29;2022;29-06-2022;Buhach Colony High School;0;0;0;0;Summer;Atwater;CA;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20220620ILGRC;6;20;2022;20-06-2022;Gresham School of Excellence;0;3;3;0;Summer;Chicago;IL;Elementary;Field (General);Outside on School Property;No;1;;Both;100
20220613WAMAE;6;13;2022;13-06-2022;Mariner High School;0;0;0;0;Summer;Everett;WA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20220610ALBYB;6;10;2022;10-06-2022;Byhalia High School;0;0;0;0;Summer;Byhalia;MS;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;1
20220609ALWAG;6;9;2022;09-06-2022;Walnut Park Elementary School;1;1;2;0;Summer;Gadsden;AL;Elementary;Front of School;Outside on School Property;Yes;1;Officer-Involved Shooting;;
20220608ARLIL;6;8;2022;08-06-2022;Little Rock School District Bus;0;0;0;0;Summer;Little Rock;AR;Other;School Bus;School Bus;Yes;1;;Both;99
20220607MIPED;6;7;2022;07-06-2022;Pershing High School;0;0;0;0;Summer;Detroit;MI;High;Parking Lot;Outside on School Property;No;1;;;99
20220605INWEG;6;5;2022;05-06-2022;West Side Leadership Academy;0;2;2;0;Summer;Gary;IN;High;Off School Property;Off School Property;No;1;Escalation of Dispute;Both;99
20220601CAULL;6;1;2022;01-06-2022;Ulysses S. Grant Senior High School;0;1;1;0;Summer;Los Angeles;CA;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20220531LAMON;5;31;2022;31-05-2022;Morris Jeff High School;0;2;2;0;Spring;New Orleans;LA;High;Off School Property;Off School Property;Yes;1;Escalation of Dispute;Both;99
20220530CAHEL;5;30;2022;30-05-2022;Helix High School;0;1;1;0;Spring;La Mesa;CA;High;Parking Lot;Outside on School Property;No;1;;Victims Targeted;99
20220529ILDAC;5;29;2022;29-05-2022;Daniel Webster Public School;0;5;5;0;Spring;Chicago;IL;Elementary;Front of School;Outside on School Property;No;1;Escalation of Dispute;Both;97
20220526TXDUA;5;26;2022;26-05-2022;Duff Elementary School;0;0;0;0;Spring;Arlington;TX;Elementary;Front of School;Outside on School Property;Yes;1;Accidental;Neither;1
20220526SCMEG;5;26;2022;26-05-2022;Mevers School of Excellence;1;0;1;0;Spring;Goose Creek;SC;K-8;Parking Lot;Outside on School Property;No;1;;Victims Targeted;99
20220525ILSTC;5;25;2022;25-05-2022;St. Margaret of Scotland School;0;0;0;0;Spring;Chicago;IL;K-12;Outside on School Property;Outside on School Property;No;1;Intentional Property Damage;Neither;5
20220524WIRIM;5;24;2022;24-05-2022;Riverside University High School;0;0;0;0;Spring;Milwaukee;WI;High;Inside School Building;Inside School Building;Yes;1;Escalation of Dispute;;1
20220524TXROU;5;24;2022;24-05-2022;Robb Elementary School;21;18;39;1;Spring;Uvalde;TX;Elementary;Inside School Building;Inside School Building;Yes;90;Indiscriminate Shooting;Random Shooting;250
20220524DCPOW;5;24;2022;24-05-2022;Powell Elementary School;0;1;1;0;Spring;Washington;DC;Elementary;Front of School;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20220523PASIP;5;23;2022;23-05-2022;Simon Gratz High School;0;3;3;0;Spring;Philadelphia;PA;High;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Both;13
20220520VAPOD;5;20;2022;20-05-2022;Potomac High School;0;0;0;0;Spring;Dumfries;VA;High;Bathroom;Inside School Building;Yes;1;;Victims Targeted;0
20220520TNEAC;5;20;2022;20-05-2022;East Lake Elementary School;1;0;1;0;Fall;Chattanooga;TN;Elementary;Outside on School Property;Outside on School Property;No;1;;Victims Targeted;
20220520OHCAC;5;20;2022;20-05-2022;Canal Winchester High School;0;0;0;0;Spring;Canal Winchester;OH;High;School Bus;School Bus;Yes;1;;Victims Targeted;3
20220520ILSOP;5;20;2022;20-05-2022;South Elementary School;0;0;0;0;Spring;Pittsfield;IL;Elementary;Outside on School Property;Outside on School Property;Yes;1;Illegal Activity;Neither;1
20220520ALMAT;5;20;2022;20-05-2022;Mary W Burroughs Elementary School;0;0;0;0;Spring;Theodore;AL;Elementary;Classroom;Both Inside/Outside;Yes;1;Accidental;Neither;1
20220519VAGER;5;19;2022;19-05-2022;George Wythe High School;0;0;0;0;Spring;Richmond;VA;High;Parking Lot;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;99
20220519MIEAK;5;19;2022;19-05-2022;East Kentwood High School;0;2;2;0;Spring;Kentwood;MI;High;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Both;99
20220519LAHAH;5;19;2022;19-05-2022;Hammond High Magnet School;0;3;3;0;Spring;Hammond;LA;High;Off School Property;Off School Property;No;1;Escalation of Dispute;Both;10
20220518TNRIM;5;18;2022;18-05-2022;Riverdale High School;1;1;2;0;Spring;Murfreesboro;TN;High;Off School Property;Off School Property;No;1;Escalation of Dispute;Both;8
20220518FLPAP;5;18;2022;18-05-2022;Palmetto High School;0;0;0;0;Spring;Palmetto;FL;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;1
20220517ILWAC;5;17;2022;17-05-2022;Walt Disney Magnet School;0;1;1;0;Spring;Chicago;IL;K-8;Classroom;Inside School Building;Yes;1;Accidental;Random Shooting;1
20220517CASAS;5;17;2022;17-05-2022;School Bus;0;0;0;0;Spring;San Francisco;CA;Other;School Bus;School Bus;Yes;1;Drive-by Shooting;Both;99
20220516TXMEM;5;16;2022;16-05-2022;Mexia High School;0;0;0;0;Spring;Mexia;TX;High;Bathroom;Inside School Building;Yes;1;Accidental;Neither;1
20220515NHBEB;5;15;2022;15-05-2022;Belmont Elementary School;0;0;0;0;Spring;Belmont;NH;Elementary;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Random Shooting;4
20220515ILMEP;5;15;2022;15-05-2022;Meadow View Elementary School;0;1;1;0;Spring;Plainfield;IL;Elementary;Field (General);Outside on School Property;No;1;;Victims Targeted;
20220513GASOM;5;13;2022;13-05-2022;Southwest High School;0;1;1;0;Spring;Macon;GA;High;Parking Lot;Outside on School Property;No;1;;;
20220513FLALW;5;13;2022;13-05-2022;Alexander W. Dreyfoos School of the Arts;1;0;1;0;Spring;West Palm Beach;FL;High;Beside Building;Outside on School Property;Yes;1;Officer-Involved Shooting;;
20220512TXHEH;5;12;2022;12-05-2022;Heights High School;0;1;1;0;Spring;Houston;TX;High;Parking Lot;Outside on School Property;Yes;1;;Victims Targeted;
20220512ARHOH;5;12;2022;12-05-2022;Hot Springs High School;1;2;3;0;Spring;Hot Springs;AR;High;Off School Property;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220511FLJAJ;5;11;2022;11-05-2022;Andrew Jackson High School;0;1;1;0;Spring;Jacksonville;FL;High;Beside Building;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;10
20220509NYEDS;5;9;2022;09-05-2022;Eden Ii Institute;1;0;1;0;Spring;Staten Island;NY;Other;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;99
20220509GARIS;5;9;2022;09-05-2022;Riverside Elementary School;0;0;0;0;Spring;Suwanee;GA;Elementary;School Bus;School Bus;Yes;1;;Victims Targeted;12
20220505OHLOL;5;5;2022;05-05-2022;Lowellville K-12 School;0;0;0;1;Spring;Lowellville;OH;K-12;Cafeteria;Inside School Building;Yes;1;Suicide/Attempted;Victims Targeted;1
20220505ALDOD;5;5;2022;05-05-2022;Dothan City School Bus;0;0;0;0;Spring;Dothan;AL;K-12;School Bus;School Bus;No;1;Intentional Property Damage;Random Shooting;99
20220503CAARS;5;3;2022;03-05-2022;Arrowview Middle School;0;0;0;0;Spring;San Bernardino;CA;Middle;Outside on School Property;Outside on School Property;No;1;Drive-by Shooting;Both;99
20220501VALOM;5;1;2022;01-05-2022;Louise A. Benton Middle School;0;2;2;0;Spring;Manassas;VA;Middle;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
